date,close,high,low,open,time,ema,day,position,ema_sma_50,or_date
2021-03-08,15010.2,15016.9,14990.7,15012.55,10:55:00,15030.218149168806,0,21,14989.800383330057,2021-03-08
2021-03-08,14988.55,15010.15,14985.7,15010.15,11:00:00,15026.249754009872,0,22,14989.884061108147,2021-03-08
2021-03-08,15013.05,15013.05,14977.1,14987.95,11:05:00,15024.99263458036,0,23,14989.966626716894,2021-03-08
2021-03-08,15024.7,15025.2,15002.45,15012.0,11:10:00,15024.964764620325,0,24,14990.054757505763,2021-03-08
2021-03-08,15041.85,15043.85,15018.4,15024.3,11:15:00,15026.572882275532,0,25,14990.161447267117,2021-03-08
2021-03-08,15030.85,15046.25,15027.05,15041.45,11:20:00,15026.98022682072,0,26,14990.267023717868,2021-03-08
2021-03-08,15021.5,15034.9,15017.25,15030.4,11:25:00,15026.45830045684,0,27,14990.366926220928,2021-03-08
2021-03-08,15042.15,15042.5,15019.5,15021.8,11:30:00,15027.95274803238,0,28,14990.57826658084,2021-03-08
2021-03-08,15030.0,15047.45,15027.35,15041.85,11:35:00,15028.14772441025,0,29,14990.894050715999,2021-03-08
2021-03-08,15017.55,15032.2,15016.65,15029.55,11:40:00,15027.13841732356,0,30,14991.26490302876,2021-03-08
2021-03-08,15015.95,15024.1,15010.35,15017.6,11:45:00,15026.072853768936,0,31,14991.786817026019,2021-03-08
2021-03-08,15025.6,15026.55,15013.3,15015.8,11:50:00,15026.027820076655,0,32,14992.436358261637,2021-03-08
2021-03-08,15027.5,15034.85,15020.5,15025.9,11:55:00,15026.168027688404,0,33,14993.257276522434,2021-03-08
2021-03-08,15016.2,15030.9,15015.05,15027.75,12:00:00,15025.21869171808,0,34,14994.23772637744,2021-03-08
2021-03-08,15002.1,15020.9,14998.65,15018.15,12:05:00,15023.016911554452,0,35,14995.337466722447,2021-03-08
2021-03-08,15012.35,15016.9,14999.45,15000.05,12:10:00,15022.001015215934,0,36,14996.536660367929,2021-03-08
2021-03-08,15012.3,15019.7,15010.45,15011.85,12:15:00,15021.077109004891,0,37,14997.82688319003,2021-03-08
2021-03-08,15016.15,15025.4,15011.4,15011.4,12:20:00,15020.607860528236,0,38,14999.189941933837,2021-03-08
2021-03-08,15009.35,15019.15,15007.05,15015.8,12:25:00,15019.535683335072,0,39,15000.560995082995,2021-03-08
2021-03-08,15024.7,15027.7,14996.15,15009.45,12:30:00,15020.027523017448,0,40,15001.996519360802,2021-03-08
2021-03-08,15013.45,15028.65,15010.5,15025.2,12:35:00,15019.40109225388,0,41,15003.48570799311,2021-03-08
2021-03-08,14980.65,15013.75,14978.3,15013.4,12:40:00,15015.710512039224,0,42,15004.969831041384,2021-03-08
2021-03-08,14979.55,14987.15,14966.6,14980.05,12:45:00,15012.266653749775,0,43,15006.427466180301,2021-03-08
2021-03-08,14963.7,14988.95,14953.9,14981.15,12:50:00,15007.64125815456,0,44,15007.856469401224,2021-03-08
2021-03-08,14977.8,14982.05,14959.9,14962.55,12:55:00,15004.799233568412,0,45,15009.268329458251,2021-03-08
2021-03-08,14984.25,14992.55,14976.85,14978.9,13:00:00,15002.842163704754,0,46,15010.606298081275,2021-03-08
2021-03-08,14985.2,14992.8,14978.85,14985.25,13:05:00,15001.161957637634,0,47,15011.874555406868,2021-03-08
2021-03-08,15006.95,15013.15,14984.7,14984.95,13:10:00,15001.713199767384,0,48,15013.134312034785,2021-03-08
2021-03-08,15001.15,15010.85,14999.2,15007.85,13:15:00,15001.6595616943,0,49,15014.363806126708,2021-03-08
2021-03-08,14993.9,15002.85,14990.65,15001.55,13:20:00,15000.920555818651,0,50,15015.535348400357,2021-03-08
2021-03-08,14985.15,14994.85,14981.1,14993.65,13:25:00,14999.418598121636,0,51,15016.48693426699,2021-03-08
2021-03-08,14989.75,15009.85,14986.85,14987.8,13:30:00,14998.49777925291,0,52,15017.255416717753,2021-03-08
2021-03-08,14958.6,14991.0,14954.3,14989.15,13:35:00,14994.697990752633,0,53,15017.794805601778,2021-03-08
2021-03-08,14964.3,14970.6,14935.75,14960.05,13:40:00,14991.802944014284,0,54,15018.149966973036,2021-03-08
2021-03-08,14956.4,14979.5,14956.05,14963.75,13:45:00,14988.431235060543,0,55,15018.293303451794,2021-03-08
2021-03-08,14953.8,14961.75,14940.05,14956.2,13:50:00,14985.133022197631,0,56,15018.27213169448,2021-03-08
2021-03-08,14966.55,14967.8,14937.25,14948.35,13:55:00,14983.363210559764,0,57,15018.094404866435,2021-03-08
2021-03-08,14969.2,14973.25,14955.2,14966.6,14:00:00,14982.014333363595,0,58,15017.728842498202,2021-03-08
2021-03-08,14976.55,14977.1,14964.75,14970.2,14:05:00,14981.4939206623,0,59,15017.180000355516,2021-03-08
2021-03-08,14985.0,14997.25,14975.75,14977.05,14:10:00,14981.827832980176,0,60,15016.4571431788,2021-03-08
2021-03-08,15005.7,15005.75,14984.25,14985.45,14:15:00,14984.10137269635,0,61,15015.627796209392,2021-03-08
2021-03-08,15040.0,15040.3,15005.3,15005.35,14:20:00,14989.425051487176,0,62,15014.783339427544,2021-03-08
2021-03-08,15028.95,15045.25,15019.2,15040.45,14:25:00,14993.18933229792,0,63,15013.938164243968,2021-03-08
2021-03-08,15025.8,15036.4,15017.95,15031.95,14:30:00,14996.29511017431,0,64,15013.066529554066,2021-03-08
2021-03-08,15024.65,15027.2,15011.3,15025.65,14:35:00,14998.995575871992,0,65,15012.193145787012,2021-03-08
2021-03-08,15029.05,15042.7,15023.4,15024.85,14:40:00,15001.857901979423,0,66,15011.34865571206,2021-03-08
2021-03-08,15019.5,15034.7,15013.6,15029.5,14:45:00,15003.538101790906,0,67,15010.535736120433,2021-03-08
2021-03-08,14989.9,15020.0,14983.1,15020.0,14:50:00,15002.239234953677,0,68,15009.809475537537,2021-03-08
2021-03-08,14992.8,14994.9,14977.7,14990.35,14:55:00,15001.340260196184,0,69,15009.150668343485,2021-03-08
2021-03-08,14956.85,14991.9,14954.55,14991.9,15:00:00,14997.103092558453,0,70,15008.446223739344,2021-03-08
2021-03-08,14932.7,14957.0,14919.9,14957.0,15:05:00,14990.969464695743,0,71,15007.661250049883,2021-03-08
2021-03-08,14963.65,14966.9,14927.4,14930.95,15:10:00,14988.367610915197,0,72,15006.90360718799,2021-03-08
2021-03-08,14977.25,14977.35,14961.8,14964.2,15:15:00,14987.308790828034,0,73,15006.149930312944,2021-03-08
2021-03-08,14967.9,14981.75,14956.45,14976.65,15:20:00,14985.460334558697,0,74,15005.359841711712,2021-03-08
2021-03-08,14963.0,14969.9,14956.95,14968.6,15:25:00,14983.321255076917,0,75,15004.49480916774,2021-03-08
2021-03-09,15086.15,15102.9,15042.2,15059.85,09:15:00,14993.114468879114,1,1,15003.817494008907,2021-03-09
2021-03-09,15104.7,15111.7,15087.2,15087.2,09:20:00,15003.741662319198,1,2,15003.363161246152,2021-03-09
2021-03-09,15092.8,15119.3,15084.95,15105.55,09:25:00,15012.223408764989,1,3,15003.048574460805,2021-03-09
2021-03-09,15095.5,15100.55,15086.75,15094.85,09:30:00,15020.154512692132,1,4,15002.888710226442,2021-03-09
2021-03-09,15092.0,15102.2,15084.75,15096.0,09:35:00,15026.996940054789,1,5,15002.88588068107,2021-03-09
2021-03-09,15073.1,15092.0,15073.1,15091.1,09:40:00,15031.387707668617,1,6,15002.992177759063,2021-03-09
2021-03-09,15049.25,15080.7,15049.25,15073.35,09:45:00,15033.088878366843,1,7,15003.133398924865,2021-03-09
2021-03-09,15051.9,15060.75,15046.5,15050.0,09:50:00,15034.880413760477,1,8,15003.307646646306,2021-03-09
2021-03-09,15066.7,15069.45,15035.45,15052.45,09:55:00,15037.910850545191,1,9,15003.561489822849,2021-03-09
2021-03-09,15075.5,15076.25,15061.75,15067.75,10:00:00,15041.49076954089,1,10,15003.930966982576,2021-03-09
2021-03-09,15081.5,15083.75,15074.05,15074.05,10:05:00,15045.301172441756,1,11,15004.396970127094,2021-03-09
2021-03-09,15054.05,15082.7,15051.25,15081.6,10:10:00,15046.134394113971,1,12,15004.898115829275,2021-03-09
2021-03-09,15065.45,15067.7,15053.15,15054.35,10:15:00,15047.973975626926,1,13,15005.445438131248,2021-03-09
2021-03-09,15065.3,15071.5,15060.45,15066.1,10:20:00,15049.624073186264,1,14,15006.047205928273,2021-03-09
2021-03-09,15063.75,15067.4,15053.95,15065.35,10:25:00,15050.969399549478,1,15,15006.666043458914,2021-03-09
2021-03-09,15061.65,15073.05,15060.6,15064.15,10:30:00,15051.986599592386,1,16,15007.317753605683,2021-03-09
2021-03-09,15062.95,15068.85,15061.35,15061.45,10:35:00,15053.03073296454,1,17,15008.06415802419,2021-03-09
2021-03-09,15049.75,15065.6,15042.5,15063.7,10:40:00,15052.718282206011,1,18,15008.873190593315,2021-03-09
2021-03-09,15061.7,15063.2,15049.7,15049.8,10:45:00,15053.57368390068,1,19,15009.791839108237,2021-03-09
2021-03-09,15054.25,15061.95,15051.35,15061.35,10:50:00,15053.638094957758,1,20,15010.768616336025,2021-03-09
2021-03-09,15059.1,15059.35,15047.0,15054.6,10:55:00,15054.158276390352,1,21,15011.794938589735,2021-03-09
2021-03-09,15059.4,15067.0,15055.2,15059.85,11:00:00,15054.6574881627,1,22,15012.864849200238,2021-03-09
2021-03-09,15054.25,15062.65,15046.15,15059.2,11:05:00,15054.618679766252,1,23,15013.922958800213,2021-03-09
2021-03-09,15055.25,15060.65,15053.05,15054.2,11:10:00,15054.6788055028,1,24,15014.983343676384,2021-03-09
2021-03-09,15065.05,15066.75,15054.85,15055.2,11:15:00,15055.666538312058,1,25,15016.078263326252,2021-03-09
2021-03-09,15060.75,15076.6,15059.2,15065.65,11:20:00,15056.150677520434,1,26,15017.21290491423,2021-03-09
2021-03-09,15064.65,15068.95,15058.1,15060.65,11:25:00,15056.960136804202,1,27,15018.382152065253,2021-03-09
2021-03-09,15074.6,15076.55,15064.0,15064.9,11:30:00,15058.64012377523,1,28,15019.660994725704,2021-03-09
2021-03-09,15083.0,15089.05,15075.05,15076.3,11:35:00,15060.960111987111,1,29,15021.044138085163,2021-03-09
2021-03-09,15082.15,15087.65,15077.5,15083.5,11:40:00,15062.978196559769,1,30,15022.535077315148,2021-03-09
2021-03-09,15085.35,15091.45,15081.95,15082.4,11:45:00,15065.108844506458,1,31,15024.134593761324,2021-03-09
2021-03-09,15073.95,15088.15,15073.35,15084.7,11:50:00,15065.950859315368,1,32,15025.786346736433,2021-03-09
2021-03-09,15070.8,15079.85,15069.6,15073.3,11:55:00,15066.412682237711,1,33,15027.47431371392,2021-03-09
2021-03-09,15062.6,15075.0,15061.35,15071.05,12:00:00,15066.049569643645,1,34,15029.165426693544,2021-03-09
2021-03-09,15059.75,15066.75,15057.9,15062.65,12:05:00,15065.449610629965,1,35,15030.837862246542,2021-03-09
2021-03-09,15058.15,15069.8,15058.15,15059.6,12:10:00,15064.754409617588,1,36,15032.450922984965,2021-03-09
2021-03-09,15040.95,15064.05,15040.95,15058.35,12:15:00,15062.487322987345,1,37,15033.91216841497,2021-03-09
2021-03-09,15037.25,15044.85,15019.7,15040.45,12:20:00,15060.08376841712,1,38,15035.250057137355,2021-03-09
2021-03-09,15026.25,15041.65,15026.25,15037.7,12:25:00,15056.861504758348,1,39,15036.461385029035,2021-03-09
2021-03-09,15006.2,15032.45,15000.5,15026.95,12:30:00,15052.036599543268,1,40,15037.522205502459,2021-03-09
2021-03-09,15017.35,15021.2,14995.35,15005.7,12:35:00,15048.73311387248,1,41,15038.45970974032,2021-03-09
2021-03-09,15025.35,15025.45,15009.95,15017.55,12:40:00,15046.50615064653,1,42,15039.319070717434,2021-03-09
2021-03-09,15019.85,15026.7,15018.25,15025.45,12:45:00,15043.967469632576,1,43,15040.15363541101,2021-03-09
2021-03-09,15031.85,15032.8,15015.35,15019.75,12:50:00,15042.813424905664,1,44,15040.983098705201,2021-03-09
2021-03-09,15021.9,15032.9,15021.9,15032.05,12:55:00,15040.821670152744,1,45,15041.857470257086,2021-03-09
2021-03-09,14998.6,15018.65,14994.8,15018.65,13:00:00,15036.800558709629,1,46,15042.774092137364,2021-03-09
2021-03-09,14996.45,15003.0,14983.4,14998.15,13:05:00,15032.957648356329,1,47,15043.665892886189,2021-03-09
2021-03-09,14973.55,14996.2,14972.6,14995.8,13:10:00,15027.299777084298,1,48,15044.465712611312,2021-03-09
2021-03-09,14945.3,14985.2,14944.45,14972.4,13:15:00,15019.49027450484,1,49,15045.146311410235,2021-03-09
2021-03-09,14940.45,14949.35,14925.45,14945.05,13:20:00,15011.962629313904,1,50,15045.719138894972,2021-03-09
2021-03-09,14962.05,14962.05,14926.85,14937.05,13:25:00,15007.209045569722,1,51,15046.001030428786,2021-03-09
2021-03-09,14988.55,14992.15,14955.95,14962.6,13:30:00,15005.4319936107,1,52,15046.034837054618,2021-03-09
2021-03-09,14983.15,14992.35,14980.35,14989.2,13:35:00,15003.30989898111,1,53,15045.856566858938,2021-03-09
2021-03-09,14950.4,14983.0,14947.1,14982.7,13:40:00,14998.27086098291,1,54,15045.418893824755,2021-03-09
2021-03-09,14954.95,14963.05,14939.35,14950.95,13:45:00,14994.145064698823,1,55,15044.761856317635,2021-03-09
2021-03-09,14979.15,14979.75,14952.1,14956.05,13:50:00,14992.716963298935,1,56,15043.988441430241,2021-03-09
2021-03-09,14996.25,14997.05,14975.55,14979.85,13:55:00,14993.053442984752,1,57,15043.1877327226,2021-03-09
2021-03-09,14996.3,15008.55,14993.25,14996.75,14:00:00,14993.362638890969,1,58,15042.35737722521,2021-03-09
2021-03-09,14975.25,14995.75,14970.05,14995.75,14:05:00,14991.637625663256,1,59,15041.431912727572,2021-03-09
2021-03-09,14985.45,14989.7,14976.0,14976.0,14:10:00,14991.04832798104,1,60,15040.423063896375,2021-03-09
2021-03-09,14999.4,14999.4,14970.3,14984.95,14:15:00,14991.84372531618,1,61,15039.353914953861,2021-03-09
2021-03-09,15006.95,15024.15,15000.45,15000.45,14:20:00,14993.28241814321,1,62,15038.296875434447,2021-03-09
2021-03-09,15003.55,15011.35,14993.4,15007.35,14:25:00,14994.26028308195,1,63,15037.22260158355,2021-03-09
2021-03-09,15014.55,15021.2,15001.55,15004.3,14:30:00,14996.192637074146,1,64,15036.153972861304,2021-03-09
2021-03-09,15002.65,15021.95,15001.55,15015.05,14:35:00,14996.807624019464,1,65,15035.070737350707,2021-03-09
2021-03-09,15010.6,15019.9,15004.35,15004.35,14:40:00,14998.121183636658,1,66,15033.99342903159,2021-03-09
2021-03-09,15032.15,15034.65,15008.75,15011.15,14:45:00,15001.36202329031,1,67,15032.960054838108,2021-03-09
2021-03-09,15033.25,15041.95,15024.65,15031.4,14:50:00,15004.39897345314,1,68,15031.993668663048,2021-03-09
2021-03-09,15021.25,15037.1,15021.25,15032.7,14:55:00,15006.003833124269,1,69,15031.04227164752,2021-03-09
2021-03-09,15076.6,15076.75,15022.75,15023.65,15:00:00,15012.727277588623,1,70,15030.224055300136,2021-03-09
2021-03-09,15086.65,15089.15,15070.4,15076.8,15:05:00,15019.7675368659,1,71,15029.536240509648,2021-03-09
2021-03-09,15114.55,15114.55,15086.9,15086.9,15:10:00,15028.794438116767,1,72,15029.01897950873,2021-03-09
2021-03-09,15120.4,15122.2,15109.15,15114.85,15:15:00,15037.51877734374,1,73,15028.67698146028,2021-03-09
2021-03-09,15107.05,15126.85,15106.1,15120.05,15:20:00,15044.1407985491,1,74,15028.466221321207,2021-03-09
2021-03-09,15099.0,15110.1,15097.5,15105.9,15:25:00,15049.365484401564,1,75,15028.340200242996,2021-03-09
2021-03-10,15194.55,15218.45,15192.15,15206.35,09:15:00,15075.702811494251,2,1,15028.731242922473,2021-03-10
2021-03-10,15193.15,15214.15,15186.9,15196.4,09:20:00,15086.888258018613,2,2,15029.32980534676,2021-03-10
2021-03-10,15171.05,15193.4,15167.3,15191.65,09:25:00,15094.90366201684,2,3,15030.055076111592,2021-03-10
2021-03-10,15167.65,15186.7,15164.25,15172.6,09:30:00,15101.831884681902,2,4,15030.872511565489,2021-03-10
2021-03-10,15167.6,15185.6,15161.6,15165.4,09:35:00,15108.095514712197,2,5,15031.774857928536,2021-03-10
2021-03-10,15179.1,15183.6,15166.0,15167.8,09:40:00,15114.857846644369,2,6,15032.769837971295,2021-03-10
2021-03-10,15190.3,15199.9,15176.95,15177.05,09:45:00,15122.042813630618,2,7,15033.891677057602,2021-03-10
2021-03-10,15178.85,15191.25,15177.7,15189.85,09:50:00,15127.453021856274,2,8,15035.11248384997,2021-03-10
2021-03-10,15176.65,15179.45,15165.5,15179.05,09:55:00,15132.138448346152,2,9,15036.434261424023,2021-03-10
2021-03-10,15188.3,15189.3,15176.1,15177.4,10:00:00,15137.487167551282,2,10,15037.875012562446,2021-03-10
2021-03-10,15185.85,15188.0,15174.8,15188.0,10:05:00,15142.093151594016,2,11,15039.421787401978,2021-03-10
2021-03-10,15191.9,15191.95,15181.35,15186.0,10:10:00,15146.836660966015,2,12,15041.108774161548,2021-03-10
2021-03-10,15186.7,15192.95,15180.45,15192.45,10:15:00,15150.633169445444,2,13,15042.919762182115,2021-03-10
2021-03-10,15177.35,15188.15,15175.4,15186.35,10:20:00,15153.17762949826,2,14,15044.846084676914,2021-03-10
2021-03-10,15171.5,15181.0,15171.5,15177.95,10:25:00,15154.922617165092,2,15,15046.903805029353,2021-03-10
2021-03-10,15155.15,15173.25,15153.4,15173.25,10:30:00,15154.94427267318,2,16,15049.028028205365,2021-03-10
2021-03-10,15152.2,15160.9,15148.05,15153.3,10:35:00,15154.682913370973,2,17,15051.191563459854,2021-03-10
2021-03-10,15145.0,15156.8,15140.55,15151.85,10:40:00,15153.760731145165,2,18,15053.387428690106,2021-03-10
2021-03-10,15150.75,15154.55,15143.2,15144.9,10:45:00,15153.473994845624,2,19,15055.600640088904,2021-03-10
2021-03-10,15162.3,15163.1,15149.65,15149.9,10:50:00,15154.314566765088,2,20,15057.870498021151,2021-03-10
2021-03-10,15142.35,15165.8,15137.85,15162.25,10:55:00,15153.175084216033,2,21,15060.19798853128,2021-03-10
2021-03-10,15146.65,15153.85,15139.15,15142.45,11:00:00,15152.553647624029,2,22,15062.589908516633,2021-03-10
2021-03-10,15152.4,15157.4,15144.1,15146.95,11:05:00,15152.53901451698,2,23,15065.094693265288,2021-03-10
2021-03-10,15150.15,15157.45,15144.75,15152.7,11:10:00,15152.311489324886,2,24,15067.751117561687,2021-03-10
2021-03-10,15144.9,15154.4,15143.05,15150.55,11:15:00,15151.605633198706,2,25,15070.543977639383,2021-03-10
2021-03-10,15139.6,15148.25,15138.65,15145.1,11:20:00,15150.462239560731,2,26,15073.409041519204,2021-03-10
2021-03-10,15146.6,15149.65,15132.45,15139.55,11:25:00,15150.094407221615,2,27,15076.302289791423,2021-03-10
2021-03-10,15146.25,15156.9,15145.4,15147.35,11:30:00,15149.72827320051,2,28,15079.23065727581,2021-03-10
2021-03-10,15136.15,15146.7,15131.55,15144.95,11:35:00,15148.43510432427,2,29,15082.233942142637,2021-03-10
2021-03-10,15131.05,15139.25,15126.4,15136.05,11:40:00,15146.77938010291,2,30,15085.286628450722,2021-03-10
2021-03-10,15132.55,15139.1,15128.8,15130.75,11:45:00,15145.424201045493,2,31,15088.34077320565,2021-03-10
2021-03-10,15142.15,15142.45,15129.05,15132.05,11:50:00,15145.112372374491,2,32,15091.381951793446,2021-03-10
2021-03-10,15144.4,15148.25,15138.25,15142.7,11:55:00,15145.044527386446,2,33,15094.415589563356,2021-03-10
2021-03-10,15119.9,15149.8,15116.3,15145.3,12:00:00,15142.6498104925,2,34,15097.43583325994,2021-03-10
2021-03-10,15122.95,15126.85,15118.85,15120.45,12:05:00,15140.773638064642,2,35,15100.43033946161,2021-03-10
2021-03-10,15121.55,15123.1,15108.8,15123.1,12:10:00,15138.942815391818,2,36,15103.372321263125,2021-03-10
2021-03-10,15103.2,15123.2,15100.85,15122.55,12:15:00,15135.538737735456,2,37,15106.21744765497,2021-03-10
2021-03-10,15120.5,15120.9,15104.4,15104.7,12:20:00,15134.106476998744,2,38,15109.014371533305,2021-03-10
2021-03-10,15132.45,15135.5,15119.9,15121.1,12:25:00,15133.948717284577,2,39,15111.769493137517,2021-03-10
2021-03-10,15140.9,15142.65,15125.25,15132.55,12:30:00,15134.610744209856,2,40,15114.525555541322,2021-03-10
2021-03-10,15145.4,15148.45,15140.1,15141.35,12:35:00,15135.638292380345,2,41,15117.275897716196,2021-03-10
2021-03-10,15150.25,15151.45,15144.75,15147.2,12:40:00,15137.029883582216,2,42,15119.989254922033,2021-03-10
2021-03-10,15143.45,15155.75,15134.05,15151.55,12:45:00,15137.641323241052,2,43,15122.654101917793,2021-03-10
2021-03-10,15152.05,15153.5,15144.15,15145.0,12:50:00,15139.013578170476,2,44,15125.314296818715,2021-03-10
2021-03-10,15156.9,15163.35,15153.0,15153.45,12:55:00,15140.717046916145,2,45,15127.874092205268,2021-03-10
2021-03-10,15157.2,15161.7,15149.6,15158.6,13:00:00,15142.286851971749,2,46,15130.324478507384,2021-03-10
2021-03-10,15161.0,15167.05,15157.35,15158.2,13:05:00,15144.069056545868,2,47,15132.629970875965,2021-03-10
2021-03-10,15163.55,15163.95,15152.05,15161.45,13:10:00,15145.92438449388,2,48,15134.79808301897,2021-03-10
2021-03-10,15172.9,15176.05,15162.55,15163.05,13:15:00,15148.49349073256,2,49,15136.885136862637,2021-03-10
2021-03-10,15161.55,15174.4,15160.85,15172.75,13:20:00,15149.73696780565,2,50,15138.892566530718,2021-03-10
2021-03-10,15157.35,15164.65,15150.4,15162.2,13:25:00,15150.462018490824,2,51,15140.387750670652,2021-03-10
2021-03-10,15143.55,15160.45,15141.2,15158.7,13:30:00,15149.803731015509,2,52,15141.64606013059,2021-03-10
2021-03-10,15143.6,15146.6,15129.1,15143.25,13:35:00,15149.21289949022,2,53,15142.732244880057,2021-03-10
2021-03-10,15154.3,15159.1,15143.0,15144.1,13:40:00,15149.697385253055,2,54,15143.68955489148,2021-03-10
2021-03-10,15164.1,15164.35,15149.2,15154.6,13:45:00,15151.069062848004,2,55,15144.549025854196,2021-03-10
2021-03-10,15160.3,15168.15,15159.15,15164.45,13:50:00,15151.948199719624,2,56,15145.290832915702,2021-03-10
2021-03-10,15152.4,15160.75,15151.25,15160.75,13:55:00,15151.991228317756,2,57,15145.889801209443,2021-03-10
2021-03-10,15160.1,15160.8,15148.65,15152.3,14:00:00,15152.763492287491,2,58,15146.396010618068,2021-03-10
2021-03-10,15178.9,15179.45,15155.9,15161.25,14:05:00,15155.252683498207,2,59,15146.858295321108,2021-03-10
2021-03-10,15180.75,15184.0,15172.65,15178.6,14:10:00,15157.680999355522,2,60,15147.262171957193,2021-03-10
2021-03-10,15183.1,15189.85,15176.65,15181.65,14:15:00,15160.101856559755,2,61,15147.622346056509,2021-03-10
2021-03-10,15192.1,15194.15,15182.15,15185.55,14:20:00,15163.14929879216,2,62,15147.948598813033,2021-03-10
2021-03-10,15184.5,15193.2,15174.25,15193.2,14:25:00,15165.182698907192,2,63,15148.239589402268,2021-03-10
2021-03-10,15176.55,15186.4,15172.95,15186.4,14:30:00,15166.26529901127,2,64,15148.501342792528,2021-03-10
2021-03-10,15187.65,15191.9,15174.15,15176.9,14:35:00,15168.301937200671,2,65,15148.768929193237,2021-03-10
2021-03-10,15185.95,15188.5,15177.8,15187.95,14:40:00,15169.98270508632,2,66,15149.069697841502,2021-03-10
2021-03-10,15171.5,15187.2,15170.6,15187.2,14:45:00,15170.127209363813,2,67,15149.378583761358,2021-03-10
2021-03-10,15169.15,15176.9,15162.8,15169.15,14:50:00,15170.034141805354,2,68,15149.704051974562,2021-03-10
2021-03-10,15159.7,15172.0,15151.0,15169.05,14:55:00,15169.049937823893,2,69,15150.015570834128,2021-03-10
2021-03-10,15163.45,15181.05,15160.2,15160.2,15:00:00,15168.516610412093,2,70,15150.299611707067,2021-03-10
2021-03-10,15175.85,15177.8,15162.45,15164.05,15:05:00,15169.215028468085,2,71,15150.620410592106,2021-03-10
2021-03-10,15176.1,15179.55,15169.85,15176.25,15:10:00,15169.870740042552,2,72,15150.966752440478,2021-03-10
2021-03-10,15180.8,15184.55,15176.05,15176.05,15:15:00,15170.91162194326,2,73,15151.334204589006,2021-03-10
2021-03-10,15171.85,15188.1,15167.65,15180.3,15:20:00,15171.000991282,2,74,15151.707994628146,2021-03-10
2021-03-10,15167.4,15177.05,15163.1,15172.05,15:25:00,15170.658039731332,2,75,15152.0890427588,2021-03-10
2021-03-12,15311.35,15336.3,15291.4,15327.65,09:15:00,15184.057274042634,4,1,15152.760943448437,2021-03-12
2021-03-12,15307.4,15320.1,15304.75,15311.75,09:20:00,15195.804200324288,4,2,15153.67513931049,2021-03-12
2021-03-12,15302.1,15317.0,15299.1,15306.0,09:25:00,15205.927609817214,4,3,15154.799126042826,2021-03-12
2021-03-12,15293.3,15310.45,15285.55,15302.05,09:30:00,15214.248789834624,4,4,15156.115399753033,2021-03-12
2021-03-12,15294.8,15307.65,15282.6,15293.8,09:35:00,15221.920333659897,4,5,15157.61821882417,2021-03-12
2021-03-12,15300.05,15303.05,15290.05,15294.85,09:40:00,15229.361254263717,4,6,15159.296959888537,2021-03-12
2021-03-12,15279.45,15300.95,15276.05,15300.95,09:45:00,15234.131611000506,4,7,15161.077344661056,2021-03-12
2021-03-12,15282.5,15289.7,15278.25,15278.25,09:50:00,15238.738124238556,4,8,15162.9512165981,2021-03-12
2021-03-12,15297.4,15299.05,15281.4,15281.75,09:55:00,15244.324969549169,4,9,15164.984719779233,2021-03-12
2021-03-12,15289.65,15301.05,15286.4,15297.05,10:00:00,15248.641639115916,4,10,15167.142079800258,2021-03-12
2021-03-12,15287.75,15293.65,15285.4,15289.3,10:05:00,15252.3662449144,4,11,15169.41054839071,2021-03-12
2021-03-12,15288.45,15299.1,15287.2,15288.0,10:10:00,15255.802793017789,4,12,15171.815829496356,2021-03-12
2021-03-12,15294.0,15294.0,15280.35,15288.3,10:15:00,15259.440622254191,4,13,15174.322512401464,2021-03-12
2021-03-12,15270.15,15295.9,15268.5,15293.9,10:20:00,15260.460562991886,4,14,15176.852749315609,2021-03-12
2021-03-12,15269.25,15277.65,15268.75,15271.3,10:25:00,15261.297652230754,4,15,15179.386487476027,2021-03-12
2021-03-12,15284.05,15285.15,15263.3,15269.9,10:30:00,15263.464542494492,4,16,15181.943012478312,2021-03-12
2021-03-12,15282.15,15288.95,15281.9,15283.4,10:35:00,15265.24410987597,4,17,15184.507297004187,2021-03-12
2021-03-12,15277.5,15281.8,15271.8,15281.45,10:40:00,15266.41133750683,4,18,15187.082697289503,2021-03-12
2021-03-12,15283.6,15284.3,15274.4,15277.95,10:45:00,15268.04835298237,4,19,15189.66339278574,2021-03-12
2021-03-12,15283.1,15284.45,15276.55,15283.5,10:50:00,15269.481843174526,4,20,15192.23868871091,2021-03-12
2021-03-12,15273.7,15283.9,15273.05,15283.9,10:55:00,15269.883572396,4,21,15194.790623119394,2021-03-12
2021-03-12,15270.05,15276.4,15264.25,15273.85,11:00:00,15269.899422644,4,22,15197.307230441356,2021-03-12
2021-03-12,15269.75,15275.1,15267.45,15269.5,11:05:00,15269.885191916,4,23,15199.786446589796,2021-03-12
2021-03-12,15270.1,15270.45,15265.6,15269.4,11:10:00,15269.90564982876,4,24,15202.214689771721,2021-03-12
2021-03-12,15264.2,15274.0,15261.1,15270.25,11:15:00,15269.362254606976,4,25,15204.60719550775,2021-03-12
2021-03-12,15271.85,15273.95,15264.55,15264.7,11:20:00,15269.599182739645,4,26,15206.989938792723,2021-03-12
2021-03-12,15264.2,15274.05,15263.4,15270.9,11:25:00,15269.08497485968,4,27,15209.37556366961,2021-03-12
