close,ema,high,low,open,position,day,dateni,time_slot,hi_lo_diff
19098.5,19099.37549086688,19109.85,19094.85,19108.0,51,3,2023-11-02,10,15.0
19098.4,19099.2825869748,19117.25,19095.35,19096.8,52,3,2023-11-02,10,21.900000000001455
19103.3,19099.6651977391,19115.75,19091.7,19098.95,53,3,2023-11-02,10,24.049999999999272
19108.05,19100.463750335377,19109.95,19101.9,19102.9,54,3,2023-11-02,10,8.049999999999272
19112.4,19101.60053601772,19113.05,19105.55,19107.6,55,3,2023-11-02,10,7.5
19114.25,19102.80524687318,19115.75,19107.8,19111.85,56,3,2023-11-02,30,7.950000000000728
19126.35,19105.04760431383,19129.45,19112.85,19113.45,57,3,2023-11-02,30,16.600000000002183
19132.2,19107.63354676013,19134.6,19125.35,19125.5,58,3,2023-11-02,30,9.25
19124.45,19109.235113735354,19136.05,19122.1,19131.0,59,3,2023-11-02,30,13.950000000000728
19125.15,19110.75081718913,19127.8,19118.35,19124.5,60,3,2023-11-02,30,9.450000000000728
19125.8,19112.184072694927,19131.45,19122.75,19125.2,61,3,2023-11-02,30,8.700000000000728
19127.2,19113.614161009697,19140.7,19121.5,19125.95,62,3,2023-11-02,30,19.200000000000728
19120.25,19114.24614567544,19129.85,19114.9,19126.6,63,3,2023-11-02,40,14.94999999999709
19113.8,19114.20365561111,19125.5,19113.3,19120.5,64,3,2023-11-02,25,12.200000000000728
19115.55,19114.33187888624,19119.05,19112.4,19116.85,65,3,2023-11-02,25,6.649999999997817
19115.35,19114.42884280184,19119.85,19111.75,19115.2,66,3,2023-11-02,25,8.099999999998545
19111.6,19114.159429201663,19119.1,19109.9,19114.3,67,3,2023-11-02,25,9.19999999999709
19110.75,19113.834721658648,19116.75,19106.95,19111.65,68,3,2023-11-02,25,9.799999999999272
19125.35,19114.931414834016,19125.35,19108.9,19110.65,69,3,2023-11-02,25,16.44999999999709
19132.55,19116.609375326017,19138.65,19121.9,19124.75,70,3,2023-11-02,50,16.75
19131.95,19118.07038719973,19141.85,19130.55,19134.75,71,3,2023-11-02,25,11.299999999999272
19129.9,19119.19701699023,19138.0,19127.0,19131.4,72,3,2023-11-02,25,11.0
19120.45,19119.316348705448,19131.0,19116.6,19129.85,73,3,2023-11-02,25,14.400000000001455
19134.5,19120.7624107335,19135.0,19119.7,19121.2,74,3,2023-11-02,15,15.299999999999272
19143.4,19122.918371616022,19144.85,19128.6,19134.2,75,3,2023-11-02,15,16.25
19241.0,19146.048894386604,19241.0,19241.0,19241.0,1,4,2023-11-03,25,0.0
19247.8,19155.7394758736,19257.75,19235.1,19241.0,2,4,2023-11-03,25,22.650000000001455
19246.15,19164.35000198087,19255.05,19243.2,19248.35,3,4,2023-11-03,25,11.849999999998545
19248.55,19172.369049411263,19253.8,19242.2,19245.95,4,4,2023-11-03,25,11.599999999998545
19249.7,19179.733901848285,19264.9,19248.45,19248.6,5,4,2023-11-03,25,16.450000000000728
19260.45,19187.421149291305,19262.1,19244.55,19249.75,6,4,2023-11-03,25,17.549999999999272
19250.2,19193.40008745404,19260.45,19248.3,19260.45,7,4,2023-11-03,25,12.150000000001455
19237.1,19197.561983886982,19254.65,19234.35,19249.65,8,4,2023-11-03,25,20.30000000000291
19249.15,19202.4751282787,19250.05,19230.95,19237.65,9,4,2023-11-03,25,19.099999999998545
19250.95,19207.09178272835,19254.8,19247.2,19249.15,10,4,2023-11-03,25,7.599999999998545
19268.1,19212.90208913517,19270.7,19247.15,19250.75,11,4,2023-11-03,25,23.549999999999272
19267.4,19218.0923663604,19270.15,19260.8,19268.25,12,4,2023-11-03,25,9.350000000002183
19264.9,19222.55023623084,19269.3,19255.45,19267.65,13,4,2023-11-03,25,13.849999999998545
19262.5,19226.35497563742,19267.2,19257.05,19264.85,14,4,2023-11-03,25,10.150000000001455
19260.45,19229.60212081481,19270.9,19254.15,19262.95,15,4,2023-11-03,25,16.75
19259.1,19232.41144264197,19263.7,19254.7,19258.85,16,4,2023-11-03,25,9.0
19256.35,19234.691305247496,19261.25,19250.65,19259.55,17,4,2023-11-03,25,10.599999999998545
19254.65,19236.59213331916,19259.65,19251.5,19256.7,18,4,2023-11-03,25,8.150000000001455
19255.4,19238.383358717336,19259.0,19252.0,19254.35,19,4,2023-11-03,25,7.0
19263.7,19240.794467410924,19265.05,19250.95,19253.45,20,4,2023-11-03,25,14.099999999998545
19263.25,19242.933089562262,19268.05,19260.75,19263.75,21,4,2023-11-03,25,7.299999999999272
19270.45,19245.55374769919,19273.4,19259.05,19263.55,22,4,2023-11-03,25,14.350000000002183
19272.45,19248.11529553736,19273.0,19268.25,19269.7,23,4,2023-11-03,25,4.75
19269.6,19250.161457867136,19275.8,19266.4,19272.05,24,4,2023-11-03,25,9.399999999997817
19268.5,19251.90798568931,19273.15,19266.45,19269.5,25,4,2023-11-03,25,6.700000000000728
19265.45,19253.197701337947,19274.05,19263.9,19268.7,26,4,2023-11-03,10,10.149999999997817
19265.05,19254.32649168672,19269.1,19260.4,19265.85,27,4,2023-11-03,10,8.69999999999709
19253.95,19254.2906353356,19266.45,19252.95,19264.95,28,4,2023-11-03,10,13.5
19256.6,19254.51057482745,19258.15,19248.35,19252.35,29,4,2023-11-03,10,9.80000000000291
19258.65,19254.90480579627,19260.45,19252.5,19256.95,30,4,2023-11-03,10,7.950000000000728
19250.9,19254.52339572044,19262.4,19250.8,19259.3,31,4,2023-11-03,10,11.600000000002183
19251.75,19254.25926279468,19260.35,19246.0,19250.45,32,4,2023-11-03,10,14.349999999998545
19246.5,19253.52028538566,19251.45,19242.2,19250.1,33,4,2023-11-03,10,9.25
19240.9,19252.31835344417,19249.0,19240.25,19247.35,34,4,2023-11-03,10,8.75
19239.7,19251.116605497104,19244.25,19236.15,19241.3,35,4,2023-11-03,10,8.099999999998545
19244.05,19250.44359544976,19244.9,19235.95,19239.6,36,4,2023-11-03,10,8.950000000000728
19245.65,19249.987062549782,19248.7,19237.85,19243.25,37,4,2023-11-03,10,10.850000000002183
19250.0,19249.9882946879,19251.7,19243.75,19245.3,38,4,2023-11-03,10,7.950000000000728
19246.3,19249.637028527148,19251.1,19244.45,19248.9,39,4,2023-11-03,10,6.649999999997817
19247.55,19249.438263905515,19250.25,19243.85,19245.85,40,4,2023-11-03,10,6.400000000001455
19245.0,19249.01557210499,19248.25,19238.3,19246.9,41,4,2023-11-03,10,9.950000000000728
19248.95,19249.00932714261,19250.05,19240.35,19244.6,42,4,2023-11-03,10,9.700000000000728
19252.0,19249.294153129027,19259.05,19246.95,19248.95,43,4,2023-11-03,10,12.099999999998545
19252.2,19249.57090045007,19257.1,19248.55,19251.15,44,4,2023-11-03,10,8.549999999999272
19248.1,19249.43081469292,19252.8,19242.9,19252.05,45,4,2023-11-03,10,9.899999999997817
19252.95,19249.76597519836,19254.4,19247.35,19248.65,46,4,2023-11-03,10,7.05000000000291
19255.5,19250.31207279851,19259.35,19252.2,19253.55,47,4,2023-11-03,10,7.149999999997817
19259.4,19251.177589674844,19259.55,19251.3,19255.1,48,4,2023-11-03,10,8.25
19253.9,19251.436866848668,19262.9,19252.05,19258.0,49,4,2023-11-03,10,10.850000000002183
19257.55,19252.019070005936,19260.25,19249.75,19254.0,50,4,2023-11-03,10,10.5
19260.7,19252.845825243465,19262.75,19255.15,19256.3,51,4,2023-11-03,10,7.599999999998545
19259.15,19253.446222839328,19267.6,19258.1,19260.2,52,4,2023-11-03,10,9.5
19257.35,19253.818011140345,19261.95,19254.65,19259.05,53,4,2023-11-03,10,7.299999999999272
19258.35,19254.24962912697,19260.65,19253.45,19256.6,54,4,2023-11-03,10,7.200000000000728
19258.7,19254.67347397203,19266.25,19252.0,19258.55,55,4,2023-11-03,10,14.25
19253.5,19254.56171454613,19261.2,19250.75,19258.4,56,4,2023-11-03,30,10.450000000000728
19257.4,19254.832027446493,19258.65,19251.55,19252.15,57,4,2023-11-03,30,7.100000000002183
19251.55,19254.51945340397,19256.9,19250.2,19256.4,58,4,2023-11-03,30,6.700000000000728
19259.7,19255.012838794068,19259.95,19250.75,19251.45,59,4,2023-11-03,30,9.200000000000728
19255.1,19255.0211398613,19261.05,19253.45,19258.5,60,4,2023-11-03,30,7.599999999998545
19254.95,19255.01436463641,19257.5,19249.15,19253.9,61,4,2023-11-03,30,8.349999999998545
19259.0,19255.39394895676,19260.55,19253.0,19254.0,62,4,2023-11-03,30,7.549999999999272
19259.05,19255.74214429421,19262.85,19256.05,19258.15,63,4,2023-11-03,40,6.799999999999272
19267.75,19256.885749599525,19269.0,19245.7,19258.35,64,4,2023-11-03,25,23.299999999999272
19250.25,19256.253773447188,19267.45,19247.3,19267.05,65,4,2023-11-03,25,20.150000000001455
