,sz,bd,sn,uw,lw,id
26353,35.0,21.0,1.0,14.0,0.0,36353
26354,42.0,24.0,1.0,11.0,7.0,36354
26355,25.0,1.0,-1.0,12.0,12.0,36355
26356,20.0,7.0,1.0,9.0,4.0,36356
26357,19.0,1.0,1.0,6.0,12.0,36357
26358,87.0,80.0,1.0,1.0,6.0,36358
26359,26.0,8.0,-1.0,1.0,16.0,36359
26360,31.0,3.0,-1.0,11.0,17.0,36360
26361,27.0,12.0,-1.0,10.0,5.0,36361
26362,178.0,154.0,-1.0,3.0,21.0,36362
26363,141.0,56.0,-1.0,0.0,85.0,36363
26364,81.0,22.0,-1.0,44.0,15.0,36364
26365,134.0,130.0,1.0,0.0,4.0,36365
26366,87.0,38.0,1.0,2.0,47.0,36366
26367,83.0,52.0,-1.0,15.0,16.0,36367
26368,83.0,5.0,1.0,36.0,42.0,36368
26369,24.0,4.0,-1.0,7.0,14.0,36369
26370,52.0,27.0,1.0,22.0,3.0,36370
26371,130.0,93.0,-1.0,22.0,15.0,36371
26372,99.0,36.0,1.0,58.0,5.0,36372
26373,46.0,29.0,1.0,7.0,10.0,36373
26374,30.0,5.0,1.0,18.0,8.0,36374
26375,48.0,40.0,-1.0,5.0,3.0,36375
26376,64.0,60.0,1.0,3.0,0.0,36376
26377,107.0,73.0,1.0,24.0,11.0,36377
26378,83.0,76.0,-1.0,0.0,7.0,36378
26379,67.0,62.0,1.0,5.0,0.0,36379
26380,31.0,1.0,-1.0,10.0,20.0,36380
26381,30.0,11.0,1.0,15.0,3.0,36381
26382,46.0,18.0,1.0,7.0,21.0,36382
26383,39.0,2.0,-1.0,21.0,15.0,36383
26384,53.0,11.0,1.0,22.0,21.0,36384
26385,41.0,17.0,1.0,13.0,11.0,36385
26386,24.0,3.0,-1.0,8.0,12.0,36386
26387,32.0,15.0,1.0,14.0,2.0,36387
26388,47.0,0.0,-1.0,5.0,42.0,36388
26389,31.0,18.0,-1.0,2.0,12.0,36389
26390,49.0,8.0,-1.0,39.0,2.0,36390
26391,27.0,16.0,-1.0,8.0,3.0,36391
26392,41.0,19.0,1.0,7.0,16.0,36392
26393,22.0,8.0,-1.0,7.0,7.0,36393
26394,24.0,3.0,-1.0,0.0,21.0,36394
26395,64.0,61.0,1.0,1.0,1.0,36395
26396,31.0,22.0,1.0,4.0,5.0,36396
26397,26.0,18.0,-1.0,2.0,7.0,36397
26398,21.0,10.0,-1.0,8.0,4.0,36398
26399,35.0,25.0,1.0,4.0,6.0,36399
26400,30.0,5.0,1.0,21.0,4.0,36400
26401,14.0,0.0,1.0,11.0,4.0,36401
26402,37.0,9.0,-1.0,0.0,28.0,36402
26403,60.0,22.0,-1.0,6.0,32.0,36403
26404,26.0,6.0,1.0,18.0,1.0,36404
26405,15.0,0.0,1.0,2.0,12.0,36405
26406,32.0,20.0,1.0,2.0,9.0,36406
26407,50.0,45.0,1.0,2.0,4.0,36407
26408,22.0,2.0,-1.0,4.0,16.0,36408
26409,36.0,24.0,-1.0,2.0,11.0,36409
26410,37.0,16.0,-1.0,7.0,14.0,36410
26411,32.0,10.0,-1.0,6.0,16.0,36411
26412,17.0,5.0,-1.0,5.0,6.0,36412
26413,20.0,12.0,1.0,9.0,0.0,36413
26414,32.0,19.0,-1.0,6.0,8.0,36414
26415,26.0,12.0,1.0,8.0,5.0,36415
26416,48.0,4.0,1.0,17.0,27.0,36416
26417,46.0,21.0,1.0,3.0,21.0,36417
26418,20.0,10.0,-1.0,3.0,7.0,36418
26419,30.0,15.0,-1.0,5.0,10.0,36419
26420,31.0,9.0,1.0,13.0,9.0,36420
26421,75.0,28.0,1.0,38.0,9.0,36421
26422,35.0,12.0,-1.0,2.0,22.0,36422
26423,24.0,11.0,-1.0,4.0,9.0,36423
26424,38.0,30.0,-1.0,0.0,9.0,36424
26425,42.0,11.0,1.0,28.0,3.0,36425
26426,37.0,8.0,1.0,12.0,16.0,36426
26427,31.0,10.0,1.0,18.0,3.0,36427
26428,37.0,17.0,-1.0,2.0,18.0,36428
26429,39.0,22.0,1.0,0.0,17.0,36429
26430,26.0,2.0,-1.0,8.0,16.0,36430
26431,38.0,34.0,1.0,0.0,4.0,36431
26432,18.0,0.0,1.0,12.0,5.0,36432
26433,46.0,33.0,-1.0,5.0,8.0,36433
26434,35.0,18.0,1.0,6.0,10.0,36434
26435,87.0,76.0,1.0,10.0,1.0,36435
26436,27.0,1.0,-1.0,0.0,26.0,36436
26437,52.0,48.0,-1.0,4.0,0.0,36437
26438,40.0,2.0,-1.0,10.0,28.0,36438
26439,29.0,7.0,1.0,5.0,17.0,36439
26440,24.0,9.0,-1.0,7.0,7.0,36440
26441,48.0,33.0,1.0,6.0,10.0,36441
26442,28.0,21.0,-1.0,6.0,2.0,36442
26443,17.0,2.0,-1.0,13.0,2.0,36443
26444,30.0,15.0,1.0,13.0,3.0,36444
26445,32.0,24.0,1.0,9.0,0.0,36445
26446,36.0,11.0,-1.0,2.0,23.0,36446
26447,23.0,6.0,1.0,0.0,16.0,36447
26448,12.0,4.0,1.0,0.0,9.0,36448
26449,19.0,14.0,1.0,0.0,6.0,36449
26450,32.0,22.0,1.0,9.0,0.0,36450
26451,97.0,19.0,1.0,70.0,9.0,36451
26452,53.0,27.0,1.0,21.0,6.0,36452
26453,54.0,20.0,1.0,24.0,11.0,36453
26454,27.0,3.0,1.0,22.0,1.0,36454
26455,28.0,18.0,-1.0,8.0,1.0,36455
26456,33.0,17.0,-1.0,5.0,11.0,36456
26457,29.0,12.0,-1.0,0.0,16.0,36457
26458,35.0,17.0,1.0,11.0,7.0,36458
26459,38.0,35.0,-1.0,1.0,2.0,36459
26460,40.0,29.0,-1.0,6.0,6.0,36460
26461,27.0,5.0,-1.0,11.0,10.0,36461
26462,32.0,13.0,-1.0,16.0,3.0,36462
26463,20.0,5.0,1.0,14.0,1.0,36463
26464,24.0,20.0,-1.0,2.0,1.0,36464
26465,19.0,12.0,-1.0,8.0,0.0,36465
26466,21.0,9.0,-1.0,3.0,10.0,36466
26467,66.0,10.0,1.0,34.0,21.0,36467
26468,45.0,9.0,-1.0,22.0,15.0,36468
26469,25.0,8.0,-1.0,7.0,10.0,36469
26470,42.0,31.0,1.0,2.0,9.0,36470
26471,45.0,6.0,1.0,28.0,12.0,36471
26472,20.0,2.0,1.0,17.0,2.0,36472
26473,122.0,37.0,-1.0,84.0,0.0,36473
26474,53.0,28.0,-1.0,22.0,2.0,36474
26475,34.0,9.0,-1.0,14.0,12.0,36475
26476,114.0,70.0,1.0,10.0,34.0,36476
26477,49.0,2.0,-1.0,18.0,29.0,36477
26478,32.0,7.0,-1.0,4.0,20.0,36478
26479,48.0,16.0,1.0,0.0,31.0,36479
26480,67.0,40.0,1.0,20.0,8.0,36480
26481,48.0,35.0,1.0,4.0,9.0,36481
26482,59.0,22.0,-1.0,14.0,23.0,36482
26483,46.0,36.0,-1.0,10.0,0.0,36483
26484,25.0,7.0,1.0,18.0,0.0,36484
26485,62.0,60.0,1.0,2.0,0.0,36485
26486,36.0,20.0,-1.0,1.0,14.0,36486
26487,49.0,46.0,1.0,2.0,1.0,36487
26488,43.0,6.0,1.0,31.0,7.0,36488
26489,74.0,31.0,-1.0,11.0,32.0,36489
26490,44.0,4.0,-1.0,18.0,22.0,36490
26491,38.0,30.0,1.0,4.0,5.0,36491
26492,34.0,2.0,1.0,20.0,11.0,36492
26493,27.0,3.0,1.0,10.0,15.0,36493
26494,48.0,35.0,1.0,11.0,1.0,36494
26495,58.0,57.0,1.0,0.0,1.0,36495
26496,38.0,1.0,-1.0,15.0,22.0,36496
26497,41.0,24.0,1.0,9.0,8.0,36497
26498,39.0,25.0,1.0,2.0,12.0,36498
26499,52.0,28.0,-1.0,4.0,20.0,36499
26500,46.0,26.0,1.0,2.0,19.0,36500
26501,34.0,1.0,-1.0,21.0,12.0,36501
26502,90.0,67.0,-1.0,4.0,19.0,36502
26503,148.0,101.0,-1.0,30.0,18.0,36503
26504,108.0,86.0,-1.0,14.0,8.0,36504
26505,137.0,58.0,-1.0,69.0,11.0,36505
26506,59.0,16.0,1.0,14.0,28.0,36506
26507,56.0,48.0,-1.0,8.0,1.0,36507
26508,52.0,21.0,-1.0,13.0,18.0,36508
26509,67.0,56.0,1.0,1.0,10.0,36509
26510,53.0,37.0,-1.0,5.0,11.0,36510
26511,36.0,20.0,-1.0,10.0,6.0,36511
26512,41.0,16.0,1.0,16.0,9.0,36512
26513,39.0,23.0,-1.0,0.0,16.0,36513
26514,21.0,15.0,-1.0,3.0,2.0,36514
26515,42.0,7.0,1.0,4.0,32.0,36515
26516,34.0,9.0,1.0,1.0,24.0,36516
26517,41.0,5.0,1.0,23.0,14.0,36517
26518,23.0,3.0,-1.0,18.0,2.0,36518
26519,40.0,30.0,-1.0,4.0,6.0,36519
26520,44.0,11.0,-1.0,26.0,7.0,36520
26521,32.0,18.0,-1.0,12.0,1.0,36521
26522,23.0,3.0,1.0,15.0,4.0,36522
26523,30.0,5.0,1.0,21.0,5.0,36523
26524,40.0,8.0,-1.0,30.0,3.0,36524
26525,24.0,0.0,1.0,8.0,16.0,36525
26526,26.0,15.0,1.0,7.0,4.0,36526
26527,58.0,1.0,1.0,42.0,15.0,36527
26528,43.0,4.0,1.0,22.0,17.0,36528
26529,43.0,26.0,-1.0,10.0,7.0,36529
26530,34.0,2.0,1.0,4.0,28.0,36530
26531,27.0,2.0,1.0,15.0,10.0,36531
26532,31.0,9.0,-1.0,13.0,8.0,36532
26533,58.0,33.0,1.0,7.0,18.0,36533
26534,58.0,43.0,-1.0,9.0,6.0,36534
26535,23.0,8.0,1.0,2.0,14.0,36535
26536,27.0,1.0,-1.0,20.0,6.0,36536
26537,37.0,3.0,-1.0,14.0,20.0,36537
26538,51.0,47.0,-1.0,1.0,2.0,36538
26539,34.0,0.0,1.0,27.0,7.0,36539
26540,76.0,68.0,-1.0,6.0,2.0,36540
26541,50.0,4.0,1.0,31.0,15.0,36541
26542,75.0,61.0,-1.0,4.0,9.0,36542
26543,91.0,30.0,1.0,25.0,36.0,36543
26544,54.0,27.0,1.0,10.0,18.0,36544
26545,51.0,14.0,1.0,36.0,1.0,36545
26546,82.0,54.0,1.0,22.0,7.0,36546
26547,50.0,19.0,1.0,31.0,1.0,36547
26548,49.0,13.0,-1.0,10.0,26.0,36548
26549,35.0,29.0,-1.0,1.0,4.0,36549
26550,41.0,12.0,1.0,26.0,3.0,36550
26551,41.0,7.0,-1.0,29.0,6.0,36551
26552,59.0,41.0,-1.0,18.0,0.0,36552
26553,43.0,22.0,-1.0,21.0,0.0,36553
26554,30.0,18.0,1.0,3.0,8.0,36554
26555,60.0,32.0,1.0,20.0,8.0,36555
26556,34.0,30.0,-1.0,2.0,3.0,36556
26557,58.0,57.0,-1.0,0.0,0.0,36557
26558,49.0,27.0,-1.0,5.0,17.0,36558
26559,35.0,13.0,-1.0,21.0,1.0,36559
26560,38.0,15.0,1.0,15.0,8.0,36560
26561,26.0,0.0,-1.0,7.0,18.0,36561
26562,42.0,16.0,1.0,17.0,9.0,36562
26563,43.0,31.0,-1.0,9.0,3.0,36563
26564,30.0,17.0,-1.0,11.0,1.0,36564
26565,53.0,16.0,-1.0,1.0,36.0,36565
26566,51.0,27.0,-1.0,20.0,4.0,36566
26567,48.0,37.0,1.0,8.0,3.0,36567
26568,65.0,41.0,1.0,20.0,3.0,36568
26569,40.0,1.0,-1.0,25.0,14.0,36569
26570,72.0,55.0,-1.0,18.0,0.0,36570
26571,33.0,18.0,-1.0,11.0,3.0,36571
26572,30.0,11.0,-1.0,16.0,3.0,36572
26573,57.0,44.0,1.0,12.0,0.0,36573
26574,45.0,19.0,-1.0,18.0,7.0,36574
26575,76.0,68.0,1.0,0.0,8.0,36575
26576,94.0,63.0,1.0,10.0,21.0,36576
26577,60.0,13.0,-1.0,43.0,3.0,36577
26578,79.0,67.0,-1.0,7.0,6.0,36578
26579,60.0,8.0,-1.0,51.0,2.0,36579
26580,33.0,11.0,1.0,4.0,18.0,36580
26581,36.0,28.0,1.0,4.0,4.0,36581
26582,23.0,6.0,1.0,11.0,5.0,36582
26583,94.0,84.0,-1.0,0.0,10.0,36583
26584,45.0,30.0,1.0,14.0,0.0,36584
26585,66.0,27.0,1.0,7.0,31.0,36585
26586,51.0,31.0,-1.0,10.0,10.0,36586
26587,39.0,18.0,-1.0,2.0,20.0,36587
26588,52.0,16.0,1.0,7.0,29.0,36588
26589,23.0,5.0,-1.0,9.0,10.0,36589
26590,48.0,17.0,-1.0,27.0,4.0,36590
26591,44.0,6.0,-1.0,17.0,21.0,36591
26592,44.0,27.0,-1.0,1.0,16.0,36592
26593,39.0,16.0,1.0,1.0,23.0,36593
26594,32.0,10.0,1.0,19.0,2.0,36594
26595,36.0,30.0,1.0,6.0,1.0,36595
26596,40.0,34.0,1.0,5.0,2.0,36596
26597,25.0,14.0,1.0,0.0,10.0,36597
26598,23.0,11.0,-1.0,5.0,6.0,36598
26599,33.0,18.0,-1.0,12.0,3.0,36599
26600,23.0,4.0,1.0,9.0,9.0,36600
26601,38.0,30.0,1.0,1.0,7.0,36601
26602,37.0,26.0,1.0,8.0,2.0,36602
26603,38.0,25.0,1.0,4.0,9.0,36603
26604,18.0,1.0,1.0,6.0,12.0,36604
26605,49.0,15.0,-1.0,5.0,29.0,36605
26606,24.0,5.0,-1.0,17.0,2.0,36606
26607,32.0,10.0,-1.0,2.0,20.0,36607
26608,27.0,19.0,-1.0,1.0,6.0,36608
26609,24.0,14.0,-1.0,9.0,2.0,36609
26610,28.0,8.0,1.0,11.0,10.0,36610
26611,26.0,0.0,1.0,1.0,25.0,36611
26612,46.0,32.0,1.0,1.0,12.0,36612
26613,22.0,4.0,1.0,10.0,7.0,36613
26614,26.0,13.0,1.0,6.0,8.0,36614
26615,30.0,6.0,-1.0,4.0,21.0,36615
26616,34.0,10.0,1.0,2.0,22.0,36616
26617,52.0,38.0,-1.0,0.0,14.0,36617
26618,37.0,27.0,1.0,3.0,7.0,36618
26619,58.0,43.0,1.0,15.0,0.0,36619
26620,18.0,0.0,1.0,18.0,0.0,36620
26621,30.0,1.0,-1.0,20.0,8.0,36621
26622,24.0,9.0,-1.0,7.0,8.0,36622
26623,50.0,33.0,-1.0,5.0,12.0,36623
26624,134.0,134.0,1.0,0.0,0.0,36624
26625,43.0,7.0,-1.0,12.0,24.0,36625
26626,45.0,33.0,-1.0,1.0,11.0,36626
26627,25.0,2.0,1.0,16.0,7.0,36627
26628,49.0,44.0,1.0,4.0,0.0,36628
26629,39.0,25.0,1.0,11.0,3.0,36629
26630,21.0,5.0,1.0,8.0,7.0,36630
26631,25.0,17.0,-1.0,1.0,6.0,36631
26632,44.0,38.0,-1.0,3.0,2.0,36632
26633,26.0,1.0,-1.0,16.0,9.0,36633
26634,41.0,26.0,-1.0,7.0,7.0,36634
26635,30.0,11.0,-1.0,5.0,15.0,36635
26636,28.0,4.0,1.0,24.0,0.0,36636
26637,29.0,19.0,1.0,7.0,2.0,36637
26638,17.0,2.0,-1.0,3.0,11.0,36638
26639,28.0,10.0,-1.0,18.0,0.0,36639
26640,17.0,0.0,1.0,14.0,3.0,36640
26641,29.0,15.0,-1.0,10.0,4.0,36641
26642,41.0,25.0,1.0,16.0,0.0,36642
26643,41.0,33.0,1.0,1.0,7.0,36643
26644,81.0,65.0,-1.0,2.0,14.0,36644
26645,27.0,15.0,-1.0,6.0,7.0,36645
26646,25.0,1.0,-1.0,1.0,23.0,36646
26647,42.0,1.0,-1.0,11.0,30.0,36647
26648,42.0,17.0,-1.0,18.0,7.0,36648
26649,20.0,3.0,-1.0,15.0,2.0,36649
26650,80.0,78.0,1.0,3.0,0.0,36650
26651,26.0,12.0,-1.0,3.0,11.0,36651
26652,49.0,39.0,1.0,9.0,0.0,36652
26653,25.0,6.0,-1.0,5.0,13.0,36653
26654,62.0,52.0,-1.0,4.0,6.0,36654
26655,29.0,8.0,-1.0,9.0,12.0,36655
26656,38.0,29.0,1.0,7.0,2.0,36656
26657,20.0,3.0,1.0,14.0,2.0,36657
26658,24.0,2.0,-1.0,19.0,3.0,36658
26659,28.0,6.0,-1.0,11.0,11.0,36659
26660,19.0,3.0,1.0,10.0,5.0,36660
26661,25.0,11.0,1.0,13.0,2.0,36661
26662,25.0,12.0,-1.0,3.0,11.0,36662
26663,27.0,5.0,1.0,3.0,19.0,36663
26664,57.0,31.0,-1.0,15.0,11.0,36664
26665,46.0,14.0,1.0,13.0,19.0,36665
26666,32.0,21.0,-1.0,5.0,6.0,36666
26667,29.0,13.0,1.0,2.0,14.0,36667
26668,34.0,22.0,1.0,9.0,3.0,36668
26669,31.0,15.0,-1.0,12.0,5.0,36669
26670,21.0,4.0,-1.0,4.0,12.0,36670
26671,20.0,1.0,-1.0,6.0,13.0,36671
26672,25.0,16.0,-1.0,8.0,2.0,36672
26673,15.0,0.0,-1.0,7.0,7.0,36673
26674,19.0,5.0,-1.0,1.0,12.0,36674
26675,16.0,1.0,1.0,10.0,4.0,36675
26676,46.0,28.0,1.0,10.0,7.0,36676
26677,26.0,8.0,-1.0,0.0,18.0,36677
26678,30.0,7.0,-1.0,0.0,23.0,36678
26679,63.0,55.0,1.0,0.0,8.0,36679
26680,29.0,12.0,-1.0,3.0,14.0,36680
26681,24.0,12.0,-1.0,13.0,0.0,36681
26682,24.0,4.0,-1.0,15.0,5.0,36682
26683,33.0,9.0,1.0,10.0,13.0,36683
26684,26.0,16.0,-1.0,0.0,9.0,36684
26685,45.0,39.0,-1.0,2.0,4.0,36685
26686,44.0,23.0,-1.0,20.0,1.0,36686
26687,29.0,9.0,-1.0,12.0,7.0,36687
26688,46.0,25.0,-1.0,0.0,21.0,36688
26689,26.0,0.0,1.0,5.0,21.0,36689
26690,26.0,12.0,1.0,10.0,4.0,36690
26691,40.0,37.0,1.0,0.0,4.0,36691
26692,23.0,14.0,1.0,2.0,6.0,36692
26693,27.0,14.0,-1.0,2.0,11.0,36693
26694,24.0,14.0,-1.0,8.0,2.0,36694
26695,27.0,16.0,-1.0,1.0,10.0,36695
26696,35.0,21.0,1.0,7.0,7.0,36696
26697,33.0,5.0,-1.0,7.0,20.0,36697
26698,35.0,22.0,1.0,6.0,7.0,36698
26699,26.0,8.0,-1.0,17.0,2.0,36699
26700,53.0,33.0,-1.0,2.0,18.0,36700
26701,24.0,16.0,-1.0,2.0,5.0,36701
26702,33.0,26.0,1.0,1.0,6.0,36702
26703,25.0,16.0,1.0,3.0,6.0,36703
26704,51.0,37.0,1.0,10.0,4.0,36704
26705,19.0,8.0,1.0,10.0,2.0,36705
26706,71.0,67.0,-1.0,0.0,3.0,36706
26707,29.0,0.0,1.0,11.0,17.0,36707
26708,56.0,36.0,-1.0,14.0,6.0,36708
26709,51.0,40.0,-1.0,7.0,4.0,36709
26710,28.0,5.0,-1.0,21.0,2.0,36710
26711,42.0,21.0,1.0,11.0,10.0,36711
26712,30.0,14.0,-1.0,3.0,13.0,36712
26713,28.0,14.0,1.0,12.0,2.0,36713
26714,17.0,0.0,-1.0,10.0,6.0,36714
26715,34.0,23.0,-1.0,3.0,9.0,36715
26716,21.0,13.0,1.0,6.0,3.0,36716
26717,18.0,7.0,1.0,9.0,1.0,36717
26718,29.0,10.0,-1.0,6.0,12.0,36718
26719,94.0,83.0,-1.0,0.0,12.0,36719
26720,36.0,28.0,-1.0,1.0,8.0,36720
26721,30.0,6.0,-1.0,20.0,5.0,36721
26722,75.0,65.0,1.0,8.0,2.0,36722
26723,41.0,15.0,1.0,9.0,18.0,36723
26724,40.0,3.0,1.0,16.0,20.0,36724
26725,58.0,49.0,1.0,2.0,7.0,36725
26726,79.0,71.0,-1.0,2.0,5.0,36726
26727,53.0,19.0,1.0,19.0,16.0,36727
26728,27.0,11.0,1.0,6.0,11.0,36728
26729,27.0,5.0,1.0,13.0,9.0,36729
26730,38.0,19.0,1.0,9.0,10.0,36730
26731,26.0,10.0,1.0,16.0,1.0,36731
26732,29.0,2.0,-1.0,10.0,16.0,36732
26733,34.0,16.0,1.0,9.0,10.0,36733
26734,42.0,37.0,1.0,0.0,4.0,36734
26735,26.0,8.0,1.0,6.0,11.0,36735
26736,23.0,10.0,1.0,11.0,2.0,36736
26737,31.0,14.0,1.0,6.0,11.0,36737
26738,24.0,8.0,-1.0,15.0,1.0,36738
26739,33.0,9.0,-1.0,0.0,23.0,36739
26740,27.0,15.0,-1.0,3.0,9.0,36740
26741,35.0,30.0,1.0,1.0,3.0,36741
26742,22.0,12.0,-1.0,2.0,9.0,36742
26743,45.0,20.0,-1.0,20.0,5.0,36743
26744,77.0,73.0,-1.0,5.0,0.0,36744
26745,53.0,15.0,-1.0,13.0,25.0,36745
26746,61.0,59.0,-1.0,0.0,1.0,36746
26747,54.0,19.0,1.0,1.0,34.0,36747
26748,51.0,11.0,1.0,13.0,27.0,36748
26749,76.0,65.0,1.0,6.0,5.0,36749
26750,67.0,17.0,1.0,42.0,8.0,36750
26751,54.0,19.0,-1.0,3.0,32.0,36751
26752,46.0,30.0,1.0,11.0,5.0,36752
26753,34.0,19.0,-1.0,11.0,4.0,36753
26754,23.0,7.0,-1.0,13.0,2.0,36754
26755,48.0,46.0,-1.0,1.0,1.0,36755
26756,30.0,2.0,-1.0,3.0,24.0,36756
26757,21.0,6.0,-1.0,8.0,8.0,36757
26758,50.0,45.0,1.0,1.0,4.0,36758
26759,30.0,12.0,-1.0,14.0,5.0,36759
26760,41.0,29.0,-1.0,11.0,1.0,36760
26761,24.0,17.0,-1.0,8.0,0.0,36761
26762,75.0,41.0,1.0,1.0,33.0,36762
26763,68.0,29.0,-1.0,18.0,21.0,36763
26764,52.0,33.0,1.0,1.0,18.0,36764
26765,27.0,9.0,-1.0,17.0,0.0,36765
26766,21.0,7.0,1.0,4.0,11.0,36766
26767,33.0,10.0,-1.0,23.0,0.0,36767
26768,37.0,30.0,-1.0,3.0,3.0,36768
26769,76.0,60.0,-1.0,9.0,7.0,36769
26770,63.0,37.0,-1.0,12.0,13.0,36770
26771,24.0,6.0,-1.0,16.0,3.0,36771
26772,77.0,74.0,-1.0,2.0,0.0,36772
26773,55.0,52.0,1.0,0.0,3.0,36773
26774,43.0,10.0,-1.0,12.0,20.0,36774
26775,36.0,13.0,-1.0,22.0,0.0,36775
26776,44.0,28.0,1.0,4.0,12.0,36776
26777,42.0,23.0,1.0,16.0,3.0,36777
26778,27.0,5.0,1.0,2.0,21.0,36778
26779,24.0,0.0,-1.0,12.0,12.0,36779
26780,41.0,17.0,1.0,14.0,10.0,36780
26781,48.0,41.0,-1.0,1.0,5.0,36781
26782,36.0,7.0,-1.0,22.0,7.0,36782
26783,24.0,7.0,-1.0,16.0,1.0,36783
26784,59.0,50.0,1.0,3.0,5.0,36784
26785,37.0,23.0,-1.0,13.0,1.0,36785
26786,51.0,43.0,1.0,7.0,1.0,36786
26787,60.0,54.0,-1.0,0.0,5.0,36787
26788,34.0,10.0,1.0,2.0,21.0,36788
26789,29.0,15.0,1.0,8.0,5.0,36789
26790,45.0,41.0,-1.0,0.0,3.0,36790
26791,23.0,4.0,-1.0,0.0,18.0,36791
26792,28.0,16.0,-1.0,12.0,0.0,36792
26793,47.0,44.0,1.0,0.0,3.0,36793
26794,48.0,42.0,-1.0,0.0,5.0,36794
26795,20.0,5.0,1.0,15.0,1.0,36795
26796,34.0,33.0,-1.0,2.0,0.0,36796
26797,118.0,101.0,1.0,6.0,11.0,36797
26798,65.0,55.0,-1.0,5.0,5.0,36798
26799,78.0,33.0,1.0,30.0,15.0,36799
26800,42.0,21.0,-1.0,5.0,17.0,36800
26801,67.0,57.0,-1.0,7.0,3.0,36801
26802,26.0,3.0,-1.0,13.0,9.0,36802
26803,91.0,89.0,1.0,2.0,0.0,36803
26804,56.0,13.0,1.0,21.0,22.0,36804
26805,63.0,28.0,1.0,10.0,25.0,36805
26806,30.0,9.0,-1.0,1.0,21.0,36806
26807,25.0,2.0,-1.0,7.0,15.0,36807
26808,45.0,28.0,1.0,11.0,6.0,36808
26809,56.0,55.0,-1.0,0.0,1.0,36809
26810,43.0,4.0,1.0,3.0,37.0,36810
26811,35.0,17.0,1.0,16.0,2.0,36811
26812,36.0,21.0,1.0,3.0,13.0,36812
26813,39.0,34.0,1.0,1.0,4.0,36813
26814,23.0,5.0,-1.0,14.0,3.0,36814
26815,23.0,7.0,1.0,6.0,9.0,36815
26816,65.0,54.0,1.0,8.0,2.0,36816
26817,22.0,8.0,1.0,7.0,7.0,36817
26818,32.0,24.0,-1.0,3.0,5.0,36818
26819,27.0,2.0,1.0,20.0,5.0,36819
26820,23.0,5.0,-1.0,7.0,11.0,36820
26821,25.0,1.0,-1.0,14.0,11.0,36821
26822,30.0,16.0,1.0,10.0,4.0,36822
26823,27.0,4.0,-1.0,9.0,13.0,36823
26824,23.0,3.0,1.0,5.0,16.0,36824
26825,40.0,13.0,-1.0,21.0,6.0,36825
26826,22.0,11.0,1.0,1.0,11.0,36826
26827,23.0,4.0,-1.0,18.0,0.0,36827
26828,23.0,14.0,-1.0,2.0,8.0,36828
26829,39.0,29.0,-1.0,0.0,10.0,36829
26830,32.0,11.0,1.0,19.0,2.0,36830
26831,39.0,17.0,-1.0,11.0,11.0,36831
26832,17.0,3.0,-1.0,10.0,5.0,36832
26833,28.0,3.0,1.0,11.0,14.0,36833
26834,18.0,4.0,1.0,5.0,10.0,36834
26835,57.0,2.0,-1.0,40.0,16.0,36835
26836,63.0,5.0,-1.0,28.0,30.0,36836
26837,32.0,22.0,-1.0,4.0,7.0,36837
26838,43.0,15.0,-1.0,15.0,13.0,36838
26839,40.0,31.0,-1.0,5.0,5.0,36839
26840,30.0,4.0,-1.0,5.0,20.0,36840
26841,34.0,24.0,1.0,6.0,4.0,36841
26842,26.0,7.0,1.0,11.0,7.0,36842
26843,39.0,27.0,1.0,6.0,6.0,36843
26844,21.0,2.0,1.0,5.0,15.0,36844
26845,29.0,14.0,-1.0,6.0,9.0,36845
26846,21.0,12.0,1.0,6.0,2.0,36846
26847,19.0,2.0,-1.0,3.0,15.0,36847
26848,19.0,6.0,1.0,1.0,13.0,36848
26849,32.0,7.0,-1.0,13.0,12.0,36849
26850,60.0,3.0,-1.0,15.0,42.0,36850
26851,76.0,60.0,-1.0,0.0,16.0,36851
26852,54.0,44.0,-1.0,9.0,1.0,36852
26853,27.0,5.0,1.0,7.0,16.0,36853
26854,68.0,28.0,-1.0,36.0,4.0,36854
26855,47.0,28.0,-1.0,18.0,1.0,36855
26856,47.0,26.0,-1.0,18.0,3.0,36856
26857,24.0,6.0,1.0,12.0,6.0,36857
26858,20.0,2.0,-1.0,14.0,3.0,36858
26859,26.0,2.0,1.0,14.0,11.0,36859
26860,42.0,38.0,-1.0,4.0,0.0,36860
26861,18.0,1.0,1.0,12.0,6.0,36861
26862,28.0,20.0,-1.0,2.0,5.0,36862
26863,55.0,36.0,-1.0,8.0,11.0,36863
26864,47.0,30.0,1.0,5.0,13.0,36864
26865,41.0,10.0,1.0,19.0,12.0,36865
26866,35.0,14.0,-1.0,12.0,8.0,36866
26867,34.0,17.0,1.0,3.0,14.0,36867
26868,52.0,28.0,1.0,7.0,18.0,36868
26869,30.0,9.0,-1.0,16.0,5.0,36869
26870,43.0,40.0,-1.0,1.0,2.0,36870
26871,28.0,3.0,-1.0,15.0,10.0,36871
26872,24.0,16.0,-1.0,1.0,7.0,36872
26873,28.0,14.0,1.0,12.0,3.0,36873
26874,46.0,33.0,-1.0,13.0,0.0,36874
26875,27.0,19.0,1.0,0.0,7.0,36875
26876,28.0,2.0,1.0,24.0,3.0,36876
26877,25.0,16.0,-1.0,4.0,4.0,36877
26878,38.0,28.0,1.0,1.0,9.0,36878
26879,25.0,12.0,-1.0,4.0,10.0,36879
